trial,x_location,y_location,z_location,speed,voltage,grad,force
1974,-15,0,-0.6,4,0.043535725,-0.000657,-1.68
1974,-15,0,-0.6,4,0.043864413,0.000164,-0.54
1626,-15,0,-0.6,1,0.043864413,-0.000164,-0.8
1626,-15,0,-0.6,1,0.043535725,0.000164,-1.1
1626,-15,0,-0.6,1,0.044193102,0.000164,-1.32
1626,-15,0,-0.6,1,0.043864413,-0.000164,-1.74
1626,-15,0,-0.6,1,0.043864413,0.000822,-2.14
1626,-15,0,-0.6,1,0.045507855,0.001479,-2.36
1626,-15,0,-0.6,1,0.046822607,0.000986,-2.8
1626,-15,0,-0.6,1,0.047479984,-0.000657,-3.06
1626,-15,0,-0.6,1,0.045507855,-0.001479,-2.74
1626,-15,0,-0.6,1,0.04452179,-0.000822,-2.2
1626,-15,0,-0.6,1,0.043864413,-0.000329,-2.08
1626,-15,0,-0.6,1,0.043864413,0,-1.56
1626,-15,0,-0.6,1,0.043864413,-0.000164,-1.24
1626,-15,0,-0.6,1,0.043535725,-0.000164,-0.78
1626,-15,0,-0.6,1,0.043535725,0.004602,-0.52
229,15,0,-1,4,0.052738995,0.014627,-0.84
229,15,0,-1,4,0.072788977,0.020379,-2.4
229,15,0,-1,4,0.093496335,0.020872,-3.82
229,15,0,-1,4,0.114532382,0.023666,-5.6
229,15,0,-1,4,0.14082744,0.023994,-7.68
229,15,0,-1,4,0.162520863,0.013969,-8.96
229,15,0,-1,4,0.168765939,0.000164,-8.22
229,15,0,-1,4,0.162849551,-0.014791,-5.46
229,15,0,-1,4,0.139183998,-0.03632,-3.24
229,15,0,-1,4,0.090209453,-0.047331,-1.94
229,15,0,-1,4,0.04452179,-0.020379,-0.54
1093,15,0,-0.5,3,0.049452113,0.010189,-0.62
1093,15,0,-0.5,3,0.06490046,0.015448,-1.72
1093,15,0,-0.5,3,0.080348806,0.010682,-2.86
1093,15,0,-0.5,3,0.086265194,-0.004109,-3.18
1093,15,0,-0.5,3,0.072131601,-0.020214,-2.22
1093,15,0,-0.5,3,0.045836543,-0.011175,-1.12
277,15,0,-0.5,2,0.049780801,0.008546,-0.92
277,15,0,-0.5,2,0.06292833,0.013641,-1.62
277,15,0,-0.5,2,0.077061924,0.012819,-2.32
277,15,0,-0.5,2,0.088566012,0.007067,-2.98
277,15,0,-0.5,2,0.091195518,-0.000986,-3.1
277,15,0,-0.5,2,0.086593882,-0.011833,-2.44
277,15,0,-0.5,2,0.067529966,-0.02005,-1.46
277,15,0,-0.5,2,0.046493919,-0.010518,-0.84
2,15,0,-1,1,0.046493919,0.00115,-0.72
2,15,0,-1,1,0.048794737,0.004437,-0.92
2,15,0,-1,1,0.055368501,0.008053,-0.72
2,15,0,-1,1,0.06490046,0.010354,-1.76
2,15,0,-1,1,0.076075859,0.009861,-1.9
2,15,0,-1,1,0.084621753,0.009203,-2.4
2,15,0,-1,1,0.0944824,0.009696,-2.62
2,15,0,-1,1,0.104014358,0.009696,-3
2,15,0,-1,1,0.113875005,0.009532,-3.3
2,15,0,-1,1,0.123078275,0.010025,-3.66
2,15,0,-1,1,0.133924987,0.010847,-4.22
2,15,0,-1,1,0.144771698,0.011504,-4.62
2,15,0,-1,1,0.156933163,0.01134,-4.92
2,15,0,-1,1,0.167451186,0.011833,-5.34
2,15,0,-1,1,0.180598715,0.012983,-5.82
2,15,0,-1,1,0.193417556,0.013312,-6.32
2,15,0,-1,1,0.207222462,0.014462,-6.72
2,15,0,-1,1,0.22234212,0.01512,-7.14
2,15,0,-1,1,0.237461779,0.015777,-7.76
2,15,0,-1,1,0.253896191,0.013312,-8.24
2,15,0,-1,1,0.264085526,0.007231,-8.46
2,15,0,-1,1,0.268358473,0.003616,-8.2
2,15,0,-1,1,0.271316667,0.002958,-7.54
2,15,0,-1,1,0.274274862,0.001643,-6.82
2,15,0,-1,1,0.27460355,-0.000329,-6.06
2,15,0,-1,1,0.273617485,-0.001808,-5.5
2,15,0,-1,1,0.270987979,-0.00378,-4.84
2,15,0,-1,1,0.266057656,-0.005588,-4.34
2,15,0,-1,1,0.259812579,-0.007231,-4.34
2,15,0,-1,1,0.251595373,-0.009203,-3.36
2,15,0,-1,1,0.241406038,-0.011504,-2.9
2,15,0,-1,1,0.228587197,-0.014134,-2.9
2,15,0,-1,1,0.21313885,-0.018571,-2.16
2,15,0,-1,1,0.191445427,-0.026788,-1.86
2,15,0,-1,1,0.159562669,-0.041086,-1.48
2,15,0,-1,1,0.10927337,-0.053905,-1.18
2,15,0,-1,1,0.051752931,-0.031061,-0.88
2,15,0,-1,1,0.047151296,-0.003451,-0.64
2,15,0,-1,1,0.044850478,0.001315,-0.64
1640,15,0,-1,4,0.049780801,0.012654,-0.64
1640,15,0,-1,4,0.070159471,0.020707,-1.94
1640,15,0,-1,4,0.091195518,0.022515,-3.44
1640,15,0,-1,4,0.115189758,0.02498,-5.4
1640,15,0,-1,4,0.141156128,0.023501,-7.26
1640,15,0,-1,4,0.162192174,0.014134,-8.78
1640,15,0,-1,4,0.169423315,0.000657,-8.06
1640,15,0,-1,4,0.163506927,-0.015284,-5.32
1640,15,0,-1,4,0.13885531,-0.0401,-3.5
1640,15,0,-1,4,0.083307,-0.047002,-1.66
1640,15,0,-1,4,0.044850478,-0.01627,-0.68
1424,15,0,-0.5,3,0.050766866,0.011997,-0.96
1424,15,0,-0.5,3,0.068844718,0.016106,-1.9
1424,15,0,-0.5,3,0.082978312,0.008382,-3.08
1424,15,0,-0.5,3,0.085607818,-0.004602,-3.16
1424,15,0,-0.5,3,0.073775042,-0.019393,-2.24
1424,15,0,-0.5,3,0.046822607,-0.014955,-1.08
2052,-15,0,-1.1,2,0.043864413,-0.001479,-0.6
2052,-15,0,-1.1,2,0.043864413,0.000493,-1.28
2052,-15,0,-1.1,2,0.044850478,0.001643,-1.9
2052,-15,0,-1.1,2,0.047151296,0.00493,-2.62
2052,-15,0,-1.1,2,0.054711125,0.006902,-3.32
2052,-15,0,-1.1,2,0.060956201,0.006245,-4.18
2052,-15,0,-1.1,2,0.067201277,0.006738,-5.26
2052,-15,0,-1.1,2,0.074432418,0.009861,-6.18
2052,-15,0,-1.1,2,0.086922571,0.012161,-7.28
2052,-15,0,-1.1,2,0.098755347,0.011833,-7.96
2052,-15,0,-1.1,2,0.110588123,0.00756,-8.82
2052,-15,0,-1.1,2,0.113875005,0.001808,-7.9
2052,-15,0,-1.1,2,0.114203693,-0.002301,-6.32
2052,-15,0,-1.1,2,0.10927337,-0.005095,-4.9
2052,-15,0,-1.1,2,0.104014358,-0.012983,-4.28
2052,-15,0,-1.1,2,0.083307,-0.029418,-3.14
2052,-15,0,-1.1,2,0.045179166,-0.019886,-2.32
2052,-15,0,-1.1,2,0.043535725,-0.000822,-1.72
2052,-15,0,-1.1,2,0.043535725,0.002958,-1.04
1676,15,0,-1,5,0.049452113,0.014134,-0.46
1676,15,0,-1,5,0.071802912,0.022515,-2.22
1676,15,0,-1,5,0.0944824,0.025145,-4.16
1676,15,0,-1,5,0.122092211,0.026131,-6.5
1676,15,0,-1,5,0.146743828,0.019886,-8.76
1676,15,0,-1,5,0.161863486,0.004437,-8.96
1676,15,0,-1,5,0.15561841,-0.015284,-6.56
1676,15,0,-1,5,0.131295481,-0.044702,-3.48
1676,15,0,-1,5,0.066215213,-0.041743,-1.58
248,15,0,-1,2,0.047808672,-0.004437,-0.72
248,15,0,-1,2,0.057340631,0.010189,-1.36
248,15,0,-1,2,0.068187342,0.011504,-1.98
248,15,0,-1,2,0.080348806,0.012161,-2.42
248,15,0,-1,2,0.09251027,0.012983,-3.22
248,15,0,-1,2,0.106315176,0.014134,-3.98
248,15,0,-1,2,0.120777458,0.015448,-4.44
248,15,0,-1,2,0.137211869,0.016927,-5.48
248,15,0,-1,2,0.154632345,0.019393,-6.34
248,15,0,-1,2,0.17599708,0.020379,-7.34
248,15,0,-1,2,0.195389686,0.013641,-8.36
248,15,0,-1,2,0.203278203,0.005423,-8.48
248,15,0,-1,2,0.206236397,0.000986,-7
248,15,0,-1,2,0.205250332,-0.003616,-5.7
248,15,0,-1,2,0.199005256,-0.008217,-4.66
248,15,0,-1,2,0.188815921,-0.014134,-3.64
248,15,0,-1,2,0.170738068,-0.022022,-2.66
248,15,0,-1,2,0.144771698,-0.038292,-1.98
248,15,0,-1,2,0.094153712,-0.04881,-1.32
248,15,0,-1,2,0.047151296,-0.024487,-0.64
1917,0,0,-1.4,5,0.045179166,0.003451,-0.82
1917,0,0,-1.4,5,0.054053748,0.012161,-2.18
1917,0,0,-1.4,5,0.069502095,0.01512,-4.36
1917,0,0,-1.4,5,0.084293065,0.019721,-6.58
1917,0,0,-1.4,5,0.108944682,0.024652,-9.52
1917,0,0,-1.4,5,0.133596299,0.02005,-12.24
1917,0,0,-1.4,5,0.149044645,0.010682,-14.2
1917,0,0,-1.4,5,0.154961033,-0.002465,-13.34
1917,0,0,-1.4,5,0.144114322,-0.015941,-9.18
1917,0,0,-1.4,5,0.123078275,-0.035663,-5.5
1917,0,0,-1.4,5,0.072788977,-0.039278,-3.1
1917,0,0,-1.4,5,0.04452179,-0.012983,-1.14
1831,15,0,-1,1,0.046822607,0.002958,-0.84
1831,15,0,-1,1,0.050438178,0.00493,-1
1831,15,0,-1,1,0.056683254,0.009368,-1.44
1831,15,0,-1,1,0.069173407,0.011997,-1.86
1831,15,0,-1,1,0.080677494,0.01134,-2.08
1831,15,0,-1,1,0.091852894,0.010682,-2.4
1831,15,0,-1,1,0.102042229,0.010518,-3.24
1831,15,0,-1,1,0.11288894,0.010847,-3.24
1831,15,0,-1,1,0.123735652,0.011011,-3.48
1831,15,0,-1,1,0.134911052,0.011011,-3.86
1831,15,0,-1,1,0.145757763,0.011833,-4.28
1831,15,0,-1,1,0.158576604,0.011997,-4.74
1831,15,0,-1,1,0.169752004,0.01249,-5.12
1831,15,0,-1,1,0.183556909,0.013312,-5.44
1831,15,0,-1,1,0.19637575,0.013805,-6
1831,15,0,-1,1,0.211166721,0.014298,-6.64
1831,15,0,-1,1,0.224971626,0.014791,-6.64
1831,15,0,-1,1,0.240748662,0.013969,-7.52
1831,15,0,-1,1,0.252910126,0.014134,-7.9
1831,15,0,-1,1,0.26901585,0.010847,-8.28
1831,15,0,-1,1,0.27460355,0.004602,-8.2
1831,15,0,-1,1,0.27821912,0.002958,-7.62
1831,15,0,-1,1,0.280519938,0.001808,-6.8
1831,15,0,-1,1,0.281834691,-0.000329,-6.08
1831,15,0,-1,1,0.279862562,-0.002301,-5.5
1831,15,0,-1,1,0.277233056,-0.003451,-5.06
1831,15,0,-1,1,0.272960109,-0.005259,-4.44
1831,15,0,-1,1,0.266715032,-0.00756,-3.82
1831,15,0,-1,1,0.25784045,-0.009696,-3.46
1831,15,0,-1,1,0.247322426,-0.01134,-3
1831,15,0,-1,1,0.235160962,-0.013476,-2.54
1831,15,0,-1,1,0.220369991,-0.017585,-2.16
1831,15,0,-1,1,0.199991321,-0.025145,-1.7
1831,15,0,-1,1,0.170080692,-0.038785,-1.38
1831,15,0,-1,1,0.122420899,-0.057192,-1.28
1831,15,0,-1,1,0.055697189,-0.037635,-0.98
1831,15,0,-1,1,0.047151296,-0.005588,-0.78
861,0,0,-1.1,4,0.04452179,0.002301,-0.64
861,0,0,-1.1,4,0.051752931,0.010025,-2.24
861,0,0,-1.1,4,0.064571772,0.013148,-3.78
861,0,0,-1.1,4,0.078047989,0.017092,-5.64
861,0,0,-1.1,4,0.098755347,0.0189,-7.66
861,0,0,-1.1,4,0.115847134,0.011668,-9.42
861,0,0,-1.1,4,0.122092211,0.000986,-9.24
861,0,0,-1.1,4,0.117819264,-0.012161,-6.54
861,0,0,-1.1,4,0.097769282,-0.035498,-4.1
861,0,0,-1.1,4,0.046822607,-0.026788,-2.22
861,0,0,-1.1,4,0.044193102,-0.001643,-0.88
861,0,0,-1.1,4,0.043535725,0.000657,0
1947,0,0,-1.4,5,0.045507855,0.006738,-0.78
1947,0,0,-1.4,5,0.057011942,0.013312,-2.78
1947,0,0,-1.4,5,0.072131601,0.020214,-4.68
1947,0,0,-1.4,5,0.097440594,0.025966,-7.8
1947,0,0,-1.4,5,0.12406434,0.022351,-10.28
1947,0,0,-1.4,5,0.142142193,0.01742,-12.38
1947,0,0,-1.4,5,0.158905292,0.008875,-14.18
1947,0,0,-1.4,5,0.159891357,-0.005259,-12.72
1947,0,0,-1.4,5,0.148387269,-0.020214,-8.48
1947,0,0,-1.4,5,0.119462705,-0.048975,-4.78
1947,0,0,-1.4,5,0.050438178,-0.037799,-2.24
1947,0,0,-1.4,5,0.043864413,0.001972,-0.72
1604,15,0,-1,3,0.054382437,0.014134,-1.14
1604,15,0,-1,3,0.072131601,0.017585,-2.14
1604,15,0,-1,3,0.089552076,0.017256,-3.26
1604,15,0,-1,3,0.106643864,0.018078,-4.36
1604,15,0,-1,3,0.125707781,0.020872,-5.7
1604,15,0,-1,3,0.148387269,0.022515,-7.4
1604,15,0,-1,3,0.170738068,0.015941,-8.76
1604,15,0,-1,3,0.180270027,0.004273,-8.64
1604,15,0,-1,3,0.179283962,-0.004602,-6.6
1604,15,0,-1,3,0.171066757,-0.013476,-4.7
1604,15,0,-1,3,0.152331528,-0.026624,-3.26
1604,15,0,-1,3,0.117819264,-0.051604,-2.02
1604,15,0,-1,3,0.049123425,-0.036649,-1.06
1785,0,0,-1.1,3,0.04452179,0.000329,-0.94
1785,0,0,-1.1,3,0.049780801,0.008217,-2.06
1785,0,0,-1.1,3,0.060956201,0.01134,-3.14
1785,0,0,-1.1,3,0.072460289,0.011011,-4.5
1785,0,0,-1.1,3,0.082978312,0.013148,-5.68
1785,0,0,-1.1,3,0.098755347,0.016763,-7.28
1785,0,0,-1.1,3,0.116504511,0.014298,-8.84
1785,0,0,-1.1,3,0.127351222,0.005752,-9.42
1785,0,0,-1.1,3,0.128008599,-0.003944,-7.62
1785,0,0,-1.1,3,0.119462705,-0.011504,-5.58
1785,0,0,-1.1,3,0.105000423,-0.029253,-3.68
1785,0,0,-1.1,3,0.060956201,-0.030075,-2.3
1785,0,0,-1.1,3,0.044850478,-0.008382,-1.24
924,-15,0,-0.6,4,0.044193102,0.00115,-1.4
924,-15,0,-0.6,4,0.047151296,0.000493,-2.74
924,-15,0,-0.6,4,0.045179166,-0.001972,-2.9
924,-15,0,-0.6,4,0.043207037,0.005916,-1.6
1526,15,0,-1,5,0.057011942,0.019721,-0.98
1526,15,0,-1,5,0.082649624,0.02498,-2.92
1526,15,0,-1,5,0.106972552,0.025802,-5.16
1526,15,0,-1,5,0.134253675,0.02498,-7.5
1526,15,0,-1,5,0.156933163,0.012654,-8.88
1526,15,0,-1,5,0.159562669,-0.00493,-7.74
1526,15,0,-1,5,0.147072516,-0.025473,-4.94
1526,15,0,-1,5,0.108615993,-0.051275,-2.46
1526,15,0,-1,5,0.04452179,-0.032376,-0.68
1196,15,0,-1.3,5,0.043864413,0.003451,-0.3
1196,15,0,-1.3,5,0.051424243,0.014627,-0.76
1196,15,0,-1.3,5,0.073117665,0.019721,-2.46
1196,15,0,-1.3,5,0.090866829,0.020214,-4.2
1196,15,0,-1.3,5,0.113546317,0.027117,-5.94
1196,15,0,-1.3,5,0.145100387,0.033033,-9.16
1196,15,0,-1.3,5,0.17961265,0.032376,-11.68
1196,15,0,-1.3,5,0.209851968,0.021365,-13.42
1196,15,0,-1.3,5,0.22234212,0.001972,-12.54
1196,15,0,-1.3,5,0.213796226,-0.015448,-8.72
1196,15,0,-1.3,5,0.191445427,-0.034677,-5.2
1196,15,0,-1.3,5,0.14444301,-0.072311,-3
1196,15,0,-1.3,5,0.046822607,-0.049796,-1.06
573,0,0,-1.1,1,0.044850478,-0.000986,-0.8
573,0,0,-1.1,1,0.044850478,0.000329,-1.1
573,0,0,-1.1,1,0.045507855,0.001315,-1.68
573,0,0,-1.1,1,0.047479984,0.003123,-1.88
573,0,0,-1.1,1,0.051752931,0.005916,-2.36
573,0,0,-1.1,1,0.05931276,0.006574,-2.8
573,0,0,-1.1,1,0.06490046,0.005588,-3.06
573,0,0,-1.1,1,0.07048816,0.005752,-3.4
573,0,0,-1.1,1,0.076404548,0.006409,-3.88
573,0,0,-1.1,1,0.083307,0.007724,-4.28
573,0,0,-1.1,1,0.091852894,0.008546,-4.58
573,0,0,-1.1,1,0.100398788,0.007889,-4.96
573,0,0,-1.1,1,0.107629929,0.00871,-5.42
573,0,0,-1.1,1,0.117819264,0.009368,-6.02
573,0,0,-1.1,1,0.126365158,0.009532,-6.5
573,0,0,-1.1,1,0.136883181,0.010025,-7.06
573,0,0,-1.1,1,0.146415139,0.010025,-7.54
573,0,0,-1.1,1,0.156933163,0.010354,-7.9
573,0,0,-1.1,1,0.167122498,0.010025,-8.5
573,0,0,-1.1,1,0.176983145,0.006245,-8.82
573,0,0,-1.1,1,0.17961265,0.002301,-8.7
573,0,0,-1.1,1,0.18158478,0.000822,-7.76
573,0,0,-1.1,1,0.181256092,-0.000986,-7.18
573,0,0,-1.1,1,0.17961265,-0.002465,-6.18
573,0,0,-1.1,1,0.176325768,-0.004602,-5.6
573,0,0,-1.1,1,0.17040938,-0.007395,-5.2
573,0,0,-1.1,1,0.161534798,-0.007724,-4.34
573,0,0,-1.1,1,0.154961033,-0.006574,-3.88
573,0,0,-1.1,1,0.148387269,-0.008217,-3.6
573,0,0,-1.1,1,0.138526622,-0.011011,-3
573,0,0,-1.1,1,0.126365158,-0.017092,-2.62
573,0,0,-1.1,1,0.104343047,-0.036484,-2.08
573,0,0,-1.1,1,0.053396372,-0.029089,-1.78
573,0,0,-1.1,1,0.046165231,-0.004109,-1.52
573,0,0,-1.1,1,0.045179166,-0.000822,-1.2
573,0,0,-1.1,1,0.04452179,-0.000493,-1.02
573,0,0,-1.1,1,0.044193102,0,-0.6
1876,0,0,-1.1,3,0.04452179,0.002794,-0.82
1876,0,0,-1.1,3,0.049780801,0.00871,-2.14
1876,0,0,-1.1,3,0.061942266,0.012983,-3.16
1876,0,0,-1.1,3,0.075747171,0.012983,-4.64
1876,0,0,-1.1,3,0.087908635,0.014955,-5.78
1876,0,0,-1.1,3,0.105657799,0.018078,-7.58
1876,0,0,-1.1,3,0.12406434,0.013312,-9.16
1876,0,0,-1.1,3,0.132281546,0.003123,-9.3
1876,0,0,-1.1,3,0.130309416,-0.007231,-7.08
1876,0,0,-1.1,3,0.117819264,-0.015941,-4.92
1876,0,0,-1.1,3,0.098426659,-0.035334,-3.4
1876,0,0,-1.1,3,0.047151296,-0.026952,-1.9
1876,0,0,-1.1,3,0.04452179,-0.001315,-0.9
819,0,0,-1.4,2,0.04452179,0.000493,-0.9
819,0,0,-1.4,2,0.045507855,0.003616,-1.42
819,0,0,-1.4,2,0.051752931,0.00756,-2.22
819,0,0,-1.4,2,0.060627513,0.008546,-3.22
819,0,0,-1.4,2,0.068844718,0.008382,-3.76
819,0,0,-1.4,2,0.077390612,0.009039,-4.46
819,0,0,-1.4,2,0.086922571,0.010847,-5.3
819,0,0,-1.4,2,0.099084035,0.013148,-6.12
819,0,0,-1.4,2,0.113217629,0.014134,-7.02
819,0,0,-1.4,2,0.127351222,0.014955,-7.98
819,0,0,-1.4,2,0.143128257,0.015777,-9.08
819,0,0,-1.4,2,0.158905292,0.01512,-9.86
819,0,0,-1.4,2,0.173367574,0.015284,-11.22
819,0,0,-1.4,2,0.189473297,0.014134,-12.28
819,0,0,-1.4,2,0.201634762,0.008217,-13.52
819,0,0,-1.4,2,0.205907709,0.000986,-13.28
819,0,0,-1.4,2,0.203606891,-0.002136,-11.16
819,0,0,-1.4,2,0.201634762,-0.003944,-9.32
819,0,0,-1.4,2,0.195718374,-0.008217,-7.98
819,0,0,-1.4,2,0.18520035,-0.014134,-6.48
819,0,0,-1.4,2,0.167451186,-0.016927,-5.24
819,0,0,-1.4,2,0.151345463,-0.0189,-4.22
819,0,0,-1.4,2,0.12965204,-0.02876,-3.08
819,0,0,-1.4,2,0.093825023,-0.041579,-2.3
819,0,0,-1.4,2,0.046493919,-0.024652,-1.66
819,0,0,-1.4,2,0.04452179,-0.001315,-1.04
819,0,0,-1.4,2,0.043864413,0.000164,-0.54
1733,-15,0,-1.1,4,0.044850478,0.003944,-1.82
1733,-15,0,-1.1,4,0.051752931,0.007231,-3.22
1733,-15,0,-1.1,4,0.05931276,0.011504,-5
1733,-15,0,-1.1,4,0.074761106,0.017256,-6.88
1733,-15,0,-1.1,4,0.093825023,0.013148,-8.9
1733,-15,0,-1.1,4,0.101056164,0.001643,-8.8
1733,-15,0,-1.1,4,0.097111906,-0.01512,-6.18
1733,-15,0,-1.1,4,0.070816848,-0.026624,-3.88
1733,-15,0,-1.1,4,0.043864413,-0.013641,-2.06
1733,-15,0,-1.1,4,0.043535725,0.001643,-0.86
1585,15,0,-1.3,5,0.047151296,0.013148,-0.42
1585,15,0,-1.3,5,0.069830783,0.023008,-1.92
1585,15,0,-1.3,5,0.093167647,0.025966,-3.98
1585,15,0,-1.3,5,0.121763522,0.032047,-6.2
1585,15,0,-1.3,5,0.157261851,0.037799,-9.3
1585,15,0,-1.3,5,0.197361815,0.032211,-12.3
1585,15,0,-1.3,5,0.221684744,0.014791,-13.3
1585,15,0,-1.3,5,0.226943756,-0.002465,-11.72
1585,15,0,-1.3,5,0.216754421,-0.015613,-7.9
1585,15,0,-1.3,5,0.195718374,-0.035334,-5.34
1585,15,0,-1.3,5,0.146086451,-0.074777,-2.9
1585,15,0,-1.3,5,0.046165231,-0.051111,-0.98
641,-15,0,-1.4,2,0.043864413,-0.00115,-0.96
641,-15,0,-1.4,2,0.043864413,0.000822,-1.64
641,-15,0,-1.4,2,0.045507855,0.00378,-2.34
641,-15,0,-1.4,2,0.051424243,0.005916,-2.98
641,-15,0,-1.4,2,0.057340631,0.00493,-3.72
641,-15,0,-1.4,2,0.061284889,0.005916,-4.46
641,-15,0,-1.4,2,0.069173407,0.009368,-5.38
641,-15,0,-1.4,2,0.080020118,0.01249,-6.32
641,-15,0,-1.4,2,0.094153712,0.013805,-7.52
641,-15,0,-1.4,2,0.107629929,0.013969,-8.58
641,-15,0,-1.4,2,0.122092211,0.013805,-9.76
641,-15,0,-1.4,2,0.13523974,0.013148,-10.7
641,-15,0,-1.4,2,0.148387269,0.011504,-11.92
641,-15,0,-1.4,2,0.158247916,0.006409,-13.2
641,-15,0,-1.4,2,0.16120611,0.001315,-13
641,-15,0,-1.4,2,0.160877421,-0.001643,-10.8
641,-15,0,-1.4,2,0.157919227,-0.003616,-9.2
641,-15,0,-1.4,2,0.15364628,-0.006081,-7.68
641,-15,0,-1.4,2,0.145757763,-0.009696,-6.32
641,-15,0,-1.4,2,0.134253675,-0.013312,-4.82
641,-15,0,-1.4,2,0.119134017,-0.021529,-3.7
641,-15,0,-1.4,2,0.091195518,-0.037142,-2.94
641,-15,0,-1.4,2,0.044850478,-0.023666,-2.26
641,-15,0,-1.4,2,0.043864413,-0.000657,-1.56
641,-15,0,-1.4,2,0.043535725,-0.000329,-0.96
641,-15,0,-1.4,2,0.043207037,0.000657,-0.74
2010,-15,0,-1.1,5,0.044850478,0.005259,-1.68
2010,-15,0,-1.1,5,0.05372506,0.013476,-3.48
2010,-15,0,-1.1,5,0.071802912,0.018407,-5.98
2010,-15,0,-1.1,5,0.090538141,0.014462,-8.68
2010,-15,0,-1.1,5,0.100727476,0.002958,-8.86
2010,-15,0,-1.1,5,0.096454529,-0.027117,-6.68
2010,-15,0,-1.1,5,0.046493919,-0.026624,-3.46
2010,-15,0,-1.1,5,0.043207037,0.001643,-1.52
1346,15,0,-0.5,5,0.049780801,0.013641,-0.38
1346,15,0,-0.5,5,0.07048816,0.015941,-2.28
1346,15,0,-0.5,5,0.081663559,0.000657,-3.2
1346,15,0,-0.5,5,0.071802912,-0.018735,-2.82
1346,15,0,-0.5,5,0.044193102,-0.01249,-0.7
1381,15,0,-1.3,1,0.046822607,0.002958,-0.76
1381,15,0,-1.3,1,0.05010949,0.004602,-0.96
1381,15,0,-1.3,1,0.056025878,0.006902,-1.3
1381,15,0,-1.3,1,0.063914395,0.009368,-1.64
1381,15,0,-1.3,1,0.074761106,0.009368,-1.96
1381,15,0,-1.3,1,0.082649624,0.008875,-2.24
1381,15,0,-1.3,1,0.09251027,0.00871,-2.74
1381,15,0,-1.3,1,0.1000701,0.009203,-2.92
1381,15,0,-1.3,1,0.110916811,0.010354,-3.32
1381,15,0,-1.3,1,0.120777458,0.009861,-3.72
1381,15,0,-1.3,1,0.130638105,0.010518,-4.12
1381,15,0,-1.3,1,0.141813504,0.011175,-4.46
1381,15,0,-1.3,1,0.152988904,0.011833,-4.7
1381,15,0,-1.3,1,0.165479057,0.012654,-5.2
1381,15,0,-1.3,1,0.178297898,0.01249,-5.66
1381,15,0,-1.3,1,0.190459362,0.013148,-6.02
1381,15,0,-1.3,1,0.204592956,0.014462,-6.56
1381,15,0,-1.3,1,0.219383926,0.014955,-7.06
1381,15,0,-1.3,1,0.234503585,0.015941,-7.64
1381,15,0,-1.3,1,0.251266685,0.016434,-8
1381,15,0,-1.3,1,0.267372409,0.016599,-8.46
1381,15,0,-1.3,1,0.284464197,0.018078,-9.04
1381,15,0,-1.3,1,0.303528115,0.018407,-9.52
1381,15,0,-1.3,1,0.32127728,0.0189,-10
1381,15,0,-1.3,1,0.341327263,0.019886,-10.6
1381,15,0,-1.3,1,0.361048558,0.019557,-11.18
1381,15,0,-1.3,1,0.380441164,0.0189,-11.84
1381,15,0,-1.3,1,0.398847706,0.014791,-12.2
1381,15,0,-1.3,1,0.410023107,0.008053,-12.6
1381,15,0,-1.3,1,0.414953431,0.004109,-11.54
1381,15,0,-1.3,1,0.418240313,0.002136,-10.62
1381,15,0,-1.3,1,0.419226378,0.000164,-9.88
1381,15,0,-1.3,1,0.418569002,-0.001643,-9.18
1381,15,0,-1.3,1,0.415939495,-0.003287,-8.14
1381,15,0,-1.3,1,0.411995236,-0.003944,-7.66
1381,15,0,-1.3,1,0.408050977,-0.005095,-7
1381,15,0,-1.3,1,0.401805901,-0.005588,-6.22
1381,15,0,-1.3,1,0.396875577,-0.007231,-5.66
1381,15,0,-1.3,1,0.387343617,-0.009039,-5.08
1381,15,0,-1.3,1,0.378797723,-0.010025,-4.5
1381,15,0,-1.3,1,0.367293634,-0.013148,-4.06
1381,15,0,-1.3,1,0.352502663,-0.014791,-3.76
1381,15,0,-1.3,1,0.337711692,-0.01512,-3.18
1381,15,0,-1.3,1,0.322263345,-0.017749,-2.8
1381,15,0,-1.3,1,0.302213362,-0.020872,-2.42
1381,15,0,-1.3,1,0.280519938,-0.025802,-2.02
1381,15,0,-1.3,1,0.250609309,-0.035663,-1.84
1381,15,0,-1.3,1,0.209194591,-0.056863,-1.4
1381,15,0,-1.3,1,0.136883181,-0.078556,-1.26
1381,15,0,-1.3,1,0.052081619,-0.045195,-0.98
1381,15,0,-1.3,1,0.046493919,-0.001643,-0.68
187,15,0,-1,2,0.048794737,0.007231,-0.6
187,15,0,-1,2,0.060956201,0.014134,-1.58
187,15,0,-1,2,0.077061924,0.01512,-2.26
187,15,0,-1,2,0.091195518,0.014627,-2.94
187,15,0,-1,2,0.106315176,0.015941,-3.9
187,15,0,-1,2,0.123078275,0.016434,-4.54
187,15,0,-1,2,0.139183998,0.017749,-5.38
187,15,0,-1,2,0.158576604,0.019557,-6.28
187,15,0,-1,2,0.178297898,0.020707,-7.26
187,15,0,-1,2,0.199991321,0.015284,-8.24
187,15,0,-1,2,0.208865903,0.006081,-8.48
187,15,0,-1,2,0.212152785,0.000329,-7.04
187,15,0,-1,2,0.209523279,-0.004602,-5.78
187,15,0,-1,2,0.202949515,-0.00871,-4.46
187,15,0,-1,2,0.192102803,-0.014627,-3.62
